,날짜,디바이스,유입경로,키워드,노출수,유입수,유입률(%),체류시간(min),평균체류시간(min),페이지뷰,평균페이지뷰,이탈수,이탈률(%),회원가입,전환율(가입),앱 다운,전환율(앱),구독,전환율(구독),전환수,전환율
,2023-01-06,Mobile,카페,,260,98,37.69230769,353,3.602040816,1,0.0102040816,6,6.12244898,0,0,2,2.040816327,3,3.06122449,5,5.102040816
,2023-01-06,Mobile,이메일,,675,65,9.62962963,390,6,87,1.338461538,4,6.153846154,7,10.76923077,1,1.538461538,5,7.692307692,13,20
,2023-01-06,Mobile,카카오톡,,830,79,9.518072289,288,3.64556962,353,4.46835443,2,2.53164557,4,5.063291139,4,5.063291139,7,8.860759494,15,18.98734177
,2023-01-06,Mobile,메타,,872,90,10.32110092,105,1.166666667,323,3.588888889,0,0,2,2.222222222,5,5.555555556,9,10,16,17.77777778
,2023-01-06,Mobile,인스타그램,,879,26,2.957906712,493,18.96153846,131,5.038461538,5,19.23076923,4,15.38461538,8,30.76923077,0,0,12,46.15384615
,2023-01-06,Mobile,유튜브,,736,11,1.494565217,187,17,494,44.90909091,8,72.72727273,4,36.36363636,0,0,3,27.27272727,7,63.63636364
,2023-01-06,Mobile,배너 광고,,128,33,25.78125,3,0.0909090909,364,11.03030303,6,18.18181818,1,3.03030303,1,3.03030303,7,21.21212121,9,27.27272727
,2023-01-06,Mobile,트위터 X,,114,32,28.07017544,159,4.96875,331,10.34375,4,12.5,6,18.75,9,28.125,1,3.125,16,50
,2023-01-06,Mobile,기타 SNS,,909,69,7.590759076,362,5.246376812,44,0.637681159,2,2.898550725,8,11.5942029,7,10.14492754,3,4.347826087,18,26.08695652
,2023-01-07,PC,직접 유입,,0,45,0,86,1.911111111,38,0.844444444,6,13.33333333,0,0,1,2.222222222,1,2.222222222,2,4.444444444
,2023-01-07,PC,키워드 검색,친환경 활동,558,75,13.44086022,150,2,167,2.226666667,2,2.666666667,3,4,8,10.66666667,5,6.666666667,16,21.33333333
,2023-01-07,PC,키워드 검색,재활용 앱,460,29,6.304347826,6,0.206896552,348,12,4,13.79310345,3,10.34482759,6,20.68965517,6,20.68965517,15,51.72413793
,2023-01-07,PC,키워드 검색,환경 보호 앱,607,2,0.329489292,164,82,173,86.5,1,50,10,500,4,200,2,100,16,800
,2023-01-07,PC,블로그,,99,68,68.68686869,474,6.970588235,301,4.426470588,6,8.823529412,1,1.470588235,10,14.70588235,0,0,11,16.17647059
,2023-01-07,PC,카페,,546,73,13.36996337,95,1.301369863,155,2.123287671,4,5.479452055,8,10.95890411,0,0,0,0,8,10.95890411
,2023-01-07,PC,이메일,,805,63,7.826086957,307,4.873015873,38,0.603174603,6,9.523809524,4,6.349206349,2,3.174603175,10,15.87301587,16,25.3968254
,2023-01-07,PC,카카오톡,,784,74,9.43877551,266,3.594594595,231,3.121621622,9,12.16216216,9,12.16216216,7,9.459459459,0,0,16,21.62162162
,2023-01-07,PC,메타,,805,67,8.322981366,130,1.940298507,12,0.179104478,5,7.462686567,9,13.43283582,7,10.44776119,5,7.462686567,21,31.34328358
,2023-01-07,PC,인스타그램,,930,86,9.247311828,167,1.941860465,153,1.779069767,2,2.325581395,7,8.139534884,1,1.162790698,4,4.651162791,12,13.95348837
,2023-01-07,PC,유튜브,,119,54,45.37815126,376,6.962962963,300,5.555555556,5,9.259259259,3,5.555555556,5,9.259259259,5,9.259259259,13,24.07407407
,2023-01-07,PC,배너 광고,,915,20,2.18579235,408,20.4,469,23.45,0,0,6,30,8,40,2,10,16,80
,2023-01-07,PC,트위터 X,,520,90,17.30769231,379,4.211111111,5,0.0555555556,8,8.888888889,6,6.666666667,9,10,10,11.11111111,25,27.77777778
,2023-01-07,PC,기타 SNS,,161,49,30.43478261,87,1.775510204,164,3.346938776,8,16.32653061,6,12.24489796,5,10.20408163,3,6.12244898,14,28.57142857
,2023-01-07,Mobile,직접 유입,,0,29,0,336,11.5862069,273,9.413793103,2,6.896551724,4,13.79310345,7,24.13793103,10,34.48275862,21,72.4137931
,2023-01-07,Mobile,키워드 검색,환경 캠페인,319,83,26.01880878,180,2.168674699,252,3.036144578,1,1.204819277,1,1.204819277,6,7.228915663,0,0,7,8.43373494
,2023-01-07,Mobile,키워드 검색,친환경 활동,42,37,88.0952381,73,1.972972973,327,8.837837838,9,24.32432432,7,18.91891892,3,8.108108108,9,24.32432432,19,51.35135135
,2023-01-07,Mobile,키워드 검색,플로깅,961,73,7.596253902,201,2.753424658,291,3.98630137,10,13.69863014,2,2.739726027,10,13.69863014,1,1.369863014,13,17.80821918
,2023-01-07,Mobile,키워드 검색,플로깅 행사,351,62,17.66381766,282,4.548387097,97,1.564516129,0,0,3,4.838709677,4,6.451612903,6,9.677419355,13,20.96774194
,2023-01-07,Mobile,키워드 검색,환경 보호 앱,870,55,6.32183908,168,3.054545455,149,2.709090909,0,0,8,14.54545455,0,0,8,14.54545455,16,29.09090909
,2023-01-07,Mobile,키워드 검색,지역 재활용 센터,426,9,2.112676056,23,2.555555556,11,1.222222222,4,44.44444444,0,0,9,100,1,11.11111111,10,111.1111111
,2023-01-07,Mobile,블로그,,92,4,4.347826087,321,80.25,195,48.75,0,0,1,25,10,250,4,100,15,375
,2023-01-07,Mobile,카페,,947,59,6.230200634,4,0.0677966102,442,7.491525424,10,16.94915254,4,6.779661017,8,13.55932203,8,13.55932203,20,33.89830508
,2023-01-07,Mobile,이메일,,802,53,6.608478803,379,7.150943396,424,8,9,16.98113208,5,9.433962264,10,18.86792453,1,1.886792453,16,30.18867925
,2023-01-07,Mobile,카카오톡,,415,97,23.37349398,35,0.360824742,25,0.257731959,0,0,6,6.18556701,1,1.030927835,4,4.12371134,11,11.34020619
,2023-01-07,Mobile,메타,,432,43,9.953703704,446,10.37209302,140,3.255813953,10,23.25581395,2,4.651162791,0,0,9,20.93023256,11,25.58139535
,2023-01-07,Mobile,인스타그램,,157,2,1.27388535,490,245,161,80.5,1,50,0,0,5,250,5,250,10,500
,2023-01-07,Mobile,유튜브,,811,62,7.644882861,362,5.838709677,117,1.887096774,1,1.612903226,8,12.90322581,3,4.838709677,5,8.064516129,16,25.80645161
,2023-01-07,Mobile,배너 광고,,584,22,3.767123288,194,8.818181818,293,13.31818182,4,18.18181818,9,40.90909091,1,4.545454545,5,22.72727273,15,68.18181818
,2023-01-07,Mobile,트위터 X,,169,65,38.46153846,334,5.138461538,320,4.923076923,5,7.692307692,9,13.84615385,9,13.84615385,5,7.692307692,23,35.38461538
,2023-01-07,Mobile,기타 SNS,,146,43,29.45205479,134,3.11627907,432,10.04651163,1,2.325581395,10,23.25581395,2,4.651162791,8,18.60465116,20,46.51162791
,2023-01-08,PC,직접 유입,,0,25,0,214,8.56,291,11.64,10,40,5,20,4,16,1,4,10,40
,2023-01-08,PC,키워드 검색,친환경 활동,283,32,11.30742049,138,4.3125,492,15.375,8,25,6,18.75,9,28.125,2,6.25,17,53.125
,2023-01-08,PC,키워드 검색,재활용 앱,215,60,27.90697674,468,7.8,344,5.733333333,0,0,8,13.33333333,0,0,1,1.666666667,9,15
,2023-01-08,PC,키워드 검색,지속 가능한 생활,882,12,1.360544218,93,7.75,393,32.75,10,83.33333333,5,41.66666667,5,41.66666667,7,58.33333333,17,141.6666667
,2023-01-08,PC,키워드 검색,지역 재활용 센터,43,8,18.60465116,283,35.375,427,53.375,7,87.5,2,25,2,25,2,25,6,75
,2023-01-08,PC,블로그,,221,43,19.45701357,319,7.418604651,37,0.860465116,6,13.95348837,10,23.25581395,5,11.62790698,7,16.27906977,22,51.1627907
,2023-01-08,PC,카페,,397,21,5.289672544,74,3.523809524,202,9.619047619,7,33.33333333,8,38.0952381,9,42.85714286,1,4.761904762,18,85.71428571
,2023-01-08,PC,이메일,,567,9,1.587301587,422,46.88888889,487,54.11111111,9,100,10,111.1111111,10,111.1111111,0,0,20,222.2222222
,2023-01-08,PC,카카오톡,,457,13,2.84463895,486,37.38461538,484,37.23076923,8,61.53846154,4,30.76923077,9,69.23076923,3,23.07692308,16,123.0769231
,2023-01-08,PC,메타,,879,68,7.736063709,262,3.852941176,455,6.691176471,10,14.70588235,7,10.29411765,1,1.470588235,10,14.70588235,18,26.47058824
,2023-01-08,PC,인스타그램,,761,37,4.862023653,206,5.567567568,248,6.702702703,3,8.108108108,2,5.405405405,1,2.702702703,5,13.51351351,8,21.62162162
,2023-01-08,PC,유튜브,,39,3,7.692307692,386,128.6666667,458,152.6666667,0,0,4,133.3333333,9,300,5,166.6666667,18,600
,2023-01-08,PC,배너 광고,,741,76,10.25641026,288,3.789473684,410,5.394736842,4,5.263157895,4,5.263157895,10,13.15789474,8,10.52631579,22,28.94736842
,2023-01-08,PC,트위터 X,,870,99,11.37931034,154,1.555555556,156,1.575757576,8,8.080808081,0,0,10,10.1010101,5,5.050505051,15,15.15151515
,2023-01-08,PC,기타 SNS,,996,95,9.53815261,360,3.789473684,428,4.505263158,10,10.52631579,5,5.263157895,10,10.52631579,8,8.421052632,23,24.21052632
,2023-01-08,Mobile,직접 유입,,0,2,0,454,227,332,166,1,50,1,50,5,250,7,350,13,650
,2023-01-08,Mobile,키워드 검색,재활용 가이드,677,54,7.976366322,260,4.814814815,196,3.62962963,0,0,3,5.555555556,1,1.851851852,10,18.51851852,14,25.92592593
,2023-01-08,Mobile,키워드 검색,지역 재활용 센터,408,64,15.68627451,151,2.359375,447,6.984375,2,3.125,4,6.25,4,6.25,8,12.5,16,25
,2023-01-08,Mobile,키워드 검색,재활용 앱,84,77,91.66666667,192,2.493506494,48,0.623376623,5,6.493506494,7,9.090909091,9,11.68831169,5,6.493506494,21,27.27272727
,2023-01-08,Mobile,키워드 검색,쓰레기 줍기,826,20,2.421307506,76,3.8,30,1.5,9,45,3,15,5,25,10,50,18,90
,2023-01-08,Mobile,키워드 검색,지속 가능한 생활,182,2,1.098901099,287,143.5,235,117.5,1,50,7,350,1,50,4,200,12,600
,2023-01-08,Mobile,블로그,,104,15,14.42307692,399,26.6,248,16.53333333,2,13.33333333,8,53.33333333,2,13.33333333,2,13.33333333,12,80
,2023-01-08,Mobile,카페,,47,19,40.42553191,105,5.526315789,147,7.736842105,8,42.10526316,2,10.52631579,8,42.10526316,5,26.31578947,15,78.94736842
,2023-01-08,Mobile,이메일,,510,18,3.529411765,430,23.88888889,316,17.55555556,6,33.33333333,4,22.22222222,1,5.555555556,10,55.55555556,15,83.33333333
,2023-01-08,Mobile,카카오톡,,111,10,9.009009009,164,16.4,330,33,4,40,7,70,6,60,7,70,20,200
,2023-01-08,Mobile,메타,,853,54,6.33059789,443,8.203703704,368,6.814814815,6,11.11111111,6,11.11111111,5,9.259259259,1,1.851851852,12,22.22222222
,2023-01-08,Mobile,인스타그램,,523,85,16.25239006,434,5.105882353,483,5.682352941,1,1.176470588,10,11.76470588,2,2.352941176,3,3.529411765,15,17.64705882
,2023-01-08,Mobile,유튜브,,56,56,100,381,6.803571429,366,6.535714286,2,3.571428571,4,7.142857143,9,16.07142857,0,0,13,23.21428571
,2023-01-08,Mobile,배너 광고,,918,41,4.466230937,271,6.609756098,88,2.146341463,9,21.95121951,5,12.19512195,8,19.51219512,5,12.19512195,18,43.90243902
,2023-01-08,Mobile,트위터 X,,795,47,5.911949686,314,6.680851064,276,5.872340426,4,8.510638298,5,10.63829787,8,17.0212766,8,17.0212766,21,44.68085106
,2023-01-08,Mobile,기타 SNS,,228,65,28.50877193,307,4.723076923,4,0.0615384615,10,15.38461538,9,13.84615385,7,10.76923077,6,9.230769231,22,33.84615385
,2023-01-09,PC,직접 유입,,0,49,0,165,3.367346939,490,10,4,8.163265306,10,20.40816327,5,10.20408163,10,20.40816327,25,51.02040816
,2023-01-09,PC,키워드 검색,재활용 가이드,881,64,7.264472191,126,1.96875,25,0.390625,7,10.9375,7,10.9375,0,0,9,14.0625,16,25
,2023-01-09,PC,키워드 검색,플로깅 행사,733,35,4.774897681,229,6.542857143,436,12.45714286,0,0,8,22.85714286,4,11.42857143,7,20,19,54.28571429
,2023-01-09,PC,키워드 검색,지역 재활용 센터,803,24,2.98879203,115,4.791666667,331,13.79166667,5,20.83333333,3,12.5,7,29.16666667,1,4.166666667,11,45.83333333
,2023-01-09,PC,키워드 검색,플로깅,315,78,24.76190476,71,0.91025641,42,0.538461538,9,11.53846154,9,11.53846154,9,11.53846154,1,1.282051282,19,24.35897436
,2023-01-09,PC,블로그,,18,0,0,475,inf,302,inf,0,,6,inf,4,inf,5,inf,15,inf
,2023-01-09,PC,카페,,922,80,8.676789588,432,5.4,32,0.4,2,2.5,3,3.75,4,5,6,7.5,13,16.25
,2023-01-09,PC,이메일,,104,73,70.19230769,96,1.315068493,347,4.753424658,4,5.479452055,0,0,6,8.219178082,9,12.32876712,15,20.54794521
,2023-01-09,PC,카카오톡,,606,41,6.765676568,298,7.268292683,389,9.487804878,6,14.63414634,0,0,4,9.756097561,8,19.51219512,12,29.26829268
,2023-01-09,PC,메타,,102,88,86.2745098,470,5.340909091,122,1.386363636,9,10.22727273,3,3.409090909,10,11.36363636,9,10.22727273,22,25
,2023-01-09,PC,인스타그램,,415,1,0.240963855,445,445,344,344,0,0,2,200,0,0,2,200,4,400
,2023-01-09,PC,유튜브,,958,12,1.252609603,329,27.41666667,6,0.5,6,50,10,83.33333333,2,16.66666667,4,33.33333333,16,133.3333333
,2023-01-09,PC,배너 광고,,764,77,10.07853403,66,0.857142857,300,3.896103896,5,6.493506494,0,0,5,6.493506494,0,0,5,6.493506494
,2023-01-09,PC,트위터 X,,389,74,19.02313625,2,0.027027027,242,3.27027027,0,0,0,0,9,12.16216216,7,9.459459459,16,21.62162162
,2023-01-09,PC,기타 SNS,,199,65,32.66331658,346,5.323076923,261,4.015384615,0,0,7,10.76923077,8,12.30769231,9,13.84615385,24,36.92307692
,2023-01-09,Mobile,직접 유입,,0,60,0,328,5.466666667,223,3.716666667,5,8.333333333,1,1.666666667,3,5,0,0,4,6.666666667
,2023-01-09,Mobile,키워드 검색,쓰레기 줍기,698,36,5.157593123,305,8.472222222,191,5.305555556,10,27.77777778,8,22.22222222,6,16.66666667,1,2.777777778,15,41.66666667
,2023-01-09,Mobile,키워드 검색,환경 캠페인,432,37,8.564814815,81,2.189189189,458,12.37837838,4,10.81081081,3,8.108108108,4,10.81081081,1,2.702702703,8,21.62162162
,2023-01-09,Mobile,키워드 검색,재활용 가이드,883,64,7.24801812,218,3.40625,393,6.140625,1,1.5625,5,7.8125,5,7.8125,5,7.8125,15,23.4375
,2023-01-09,Mobile,키워드 검색,환경 보호 앱,165,63,38.18181818,157,2.492063492,291,4.619047619,3,4.761904762,0,0,5,7.936507937,3,4.761904762,8,12.6984127
,2023-01-09,Mobile,키워드 검색,플로깅,250,90,36,353,3.922222222,184,2.044444444,3,3.333333333,3,3.333333333,4,4.444444444,9,10,16,17.77777778
,2023-01-09,Mobile,블로그,,538,58,10.78066914,477,8.224137931,462,7.965517241,6,10.34482759,5,8.620689655,4,6.896551724,1,1.724137931,10,17.24137931
,2023-01-09,Mobile,카페,,427,41,9.601873536,290,7.073170732,118,2.87804878,6,14.63414634,2,4.87804878,6,14.63414634,1,2.43902439,9,21.95121951
,2023-01-09,Mobile,이메일,,150,25,16.66666667,355,14.2,164,6.56,3,12,0,0,8,32,0,0,8,32
,2023-01-09,Mobile,카카오톡,,592,22,3.716216216,262,11.90909091,480,21.81818182,9,40.90909091,6,27.27272727,7,31.81818182,10,45.45454545,23,104.5454545
,2023-01-09,Mobile,메타,,217,6,2.764976959,6,1,492,82,4,66.66666667,1,16.66666667,3,50,5,83.33333333,9,150
,2023-01-09,Mobile,인스타그램,,677,38,5.612998523,36,0.947368421,381,10.02631579,6,15.78947368,6,15.78947368,7,18.42105263,9,23.68421053,22,57.89473684
,2023-01-09,Mobile,유튜브,,382,5,1.308900524,118,23.6,294,58.8,1,20,9,180,9,180,10,200,28,560
,2023-01-09,Mobile,배너 광고,,898,81,9.020044543,314,3.87654321,325,4.012345679,2,2.469135802,10,12.34567901,0,0,4,4.938271605,14,17.28395062
,2023-01-09,Mobile,트위터 X,,223,28,12.55605381,132,4.714285714,30,1.071428571,4,14.28571429,5,17.85714286,0,0,4,14.28571429,9,32.14285714
,2023-01-09,Mobile,기타 SNS,,200,9,4.5,380,42.22222222,378,42,0,0,2,22.22222222,4,44.44444444,5,55.55555556,11,122.2222222
,2023-01-10,PC,직접 유입,,0,73,0,188,2.575342466,297,4.068493151,4,5.479452055,5,6.849315068,2,2.739726027,1,1.369863014,8,10.95890411
,2023-01-10,PC,키워드 검색,플로깅 행사,140,44,31.42857143,103,2.340909091,348,7.909090909,6,13.63636364,2,4.545454545,9,20.45454545,4,9.090909091,15,34.09090909
,2023-01-10,PC,키워드 검색,친환경 활동,243,5,2.057613169,155,31,76,15.2,2,40,9,180,2,40,9,180,20,400
,2023-01-10,PC,키워드 검색,플로깅,892,25,2.802690583,48,1.92,198,7.92,5,20,1,4,5,20,0,0,6,24
,2023-01-10,PC,키워드 검색,지역 재활용 센터,602,74,12.2923588,422,5.702702703,398,5.378378378,7,9.459459459,0,0,7,9.459459459,6,8.108108108,13,17.56756757
,2023-01-10,PC,키워드 검색,지속 가능한 생활,718,26,3.621169916,190,7.307692308,146,5.615384615,5,19.23076923,4,15.38461538,0,0,6,23.07692308,10,38.46153846
,2023-01-10,PC,키워드 검색,환경 보호 앱,127,71,55.90551181,453,6.38028169,405,5.704225352,0,0,2,2.816901408,5,7.042253521,6,8.450704225,13,18.30985915
,2023-01-10,PC,키워드 검색,재활용 앱,291,81,27.83505155,11,0.135802469,277,3.419753086,3,3.703703704,7,8.641975309,4,4.938271605,6,7.407407407,17,20.98765432
,2023-01-10,PC,키워드 검색,쓰레기 줍기,346,42,12.13872832,452,10.76190476,320,7.619047619,5,11.9047619,7,16.66666667,10,23.80952381,5,11.9047619,22,52.38095238
,2023-01-10,PC,키워드 검색,환경 캠페인,278,42,15.10791367,491,11.69047619,172,4.095238095,8,19.04761905,5,11.9047619,1,2.380952381,9,21.42857143,15,35.71428571
,2023-01-10,PC,키워드 검색,재활용 가이드,42,32,76.19047619,17,0.53125,315,9.84375,10,31.25,2,6.25,2,6.25,9,28.125,13,40.625
,2023-01-10,PC,블로그,,326,60,18.40490798,231,3.85,304,5.066666667,6,10,2,3.333333333,0,0,5,8.333333333,7,11.66666667
,2023-01-10,PC,카페,,998,57,5.711422846,12,0.210526316,465,8.157894737,8,14.03508772,0,0,0,0,4,7.01754386,4,7.01754386
,2023-01-10,PC,이메일,,375,31,8.266666667,25,0.806451613,200,6.451612903,5,16.12903226,0,0,0,0,8,25.80645161,8,25.80645161
,2023-01-10,PC,카카오톡,,930,52,5.591397849,473,9.096153846,78,1.5,8,15.38461538,0,0,8,15.38461538,10,19.23076923,18,34.61538462
,2023-01-10,PC,메타,,618,40,6.472491909,428,10.7,224,5.6,10,25,4,10,1,2.5,10,25,15,37.5
,2023-01-10,PC,인스타그램,,946,79,8.350951374,224,2.835443038,303,3.835443038,3,3.797468354,7,8.860759494,6,7.594936709,1,1.265822785,14,17.72151899
,2023-01-10,PC,유튜브,,247,52,21.05263158,171,3.288461538,485,9.326923077,4,7.692307692,9,17.30769231,0,0,5,9.615384615,14,26.92307692
,2023-01-10,PC,배너 광고,,778,83,10.66838046,171,2.060240964,7,0.0843373494,4,4.819277108,3,3.614457831,4,4.819277108,8,9.638554217,15,18.07228916
,2023-01-10,PC,트위터 X,,944,25,2.648305085,249,9.96,450,18,9,36,3,12,2,8,9,36,14,56
,2023-01-10,PC,기타 SNS,,584,13,2.226027397,273,21,70,5.384615385,1,7.692307692,6,46.15384615,6,46.15384615,0,0,12,92.30769231
,2023-01-10,Mobile,직접 유입,,0,42,0,278,6.619047619,166,3.952380952,0,0,4,9.523809524,0,0,8,19.04761905,12,28.57142857
,2023-01-10,Mobile,키워드 검색,지속 가능한 생활,624,79,12.66025641,1,0.0126582278,194,2.455696203,2,2.53164557,6,7.594936709,6,7.594936709,5,6.329113924,17,21.51898734
,2023-01-10,Mobile,키워드 검색,쓰레기 줍기,244,4,1.639344262,233,58.25,251,62.75,3,75,8,200,4,100,4,100,16,400
,2023-01-10,Mobile,키워드 검색,플로깅,535,62,11.58878505,378,6.096774194,243,3.919354839,3,4.838709677,9,14.51612903,10,16.12903226,1,1.612903226,20,32.25806452
,2023-01-10,Mobile,키워드 검색,재활용 가이드,272,44,16.17647059,153,3.477272727,178,4.045454545,10,22.72727273,7,15.90909091,9,20.45454545,5,11.36363636,21,47.72727273
,2023-01-10,Mobile,키워드 검색,재활용 앱,119,34,28.57142857,415,12.20588235,198,5.823529412,0,0,9,26.47058824,8,23.52941176,6,17.64705882,23,67.64705882
,2023-01-10,Mobile,키워드 검색,환경 캠페인,575,20,3.47826087,405,20.25,444,22.2,7,35,10,50,5,25,1,5,16,80
,2023-01-10,Mobile,블로그,,367,73,19.89100817,167,2.287671233,223,3.054794521,0,0,4,5.479452055,7,9.589041096,1,1.369863014,12,16.43835616
,2023-01-10,Mobile,카페,,695,17,2.446043165,113,6.647058824,262,15.41176471,0,0,6,35.29411765,7,41.17647059,10,58.82352941,23,135.2941176
,2023-01-10,Mobile,이메일,,55,51,92.72727273,303,5.941176471,462,9.058823529,6,11.76470588,8,15.68627451,1,1.960784314,7,13.7254902,16,31.37254902
,2023-01-10,Mobile,카카오톡,,339,45,13.27433628,69,1.533333333,444,9.866666667,1,2.222222222,4,8.888888889,7,15.55555556,2,4.444444444,13,28.88888889
,2023-01-10,Mobile,메타,,378,35,9.259259259,468,13.37142857,107,3.057142857,6,17.14285714,0,0,3,8.571428571,0,0,3,8.571428571
,2023-01-10,Mobile,인스타그램,,649,38,5.855161787,53,1.394736842,27,0.710526316,3,7.894736842,5,13.15789474,0,0,0,0,5,13.15789474
,2023-01-10,Mobile,유튜브,,320,12,3.75,459,38.25,323,26.91666667,0,0,1,8.333333333,8,66.66666667,3,25,12,100
,2023-01-10,Mobile,배너 광고,,731,21,2.872777018,228,10.85714286,475,22.61904762,5,23.80952381,8,38.0952381,8,38.0952381,7,33.33333333,23,109.5238095
,2023-01-10,Mobile,트위터 X,,229,79,34.49781659,302,3.82278481,446,5.64556962,6,7.594936709,0,0,1,1.265822785,4,5.063291139,5,6.329113924
,2023-01-10,Mobile,기타 SNS,,863,58,6.720741599,408,7.034482759,477,8.224137931,9,15.51724138,9,15.51724138,7,12.06896552,7,12.06896552,23,39.65517241
,2023-01-11,PC,직접 유입,,0,27,0,229,8.481481481,251,9.296296296,5,18.51851852,9,33.33333333,4,14.81481481,4,14.81481481,17,62.96296296
,2023-01-11,PC,키워드 검색,플로깅,556,17,3.057553957,233,13.70588235,421,24.76470588,3,17.64705882,8,47.05882353,8,47.05882353,7,41.17647059,23,135.2941176
,2023-01-11,PC,키워드 검색,지속 가능한 생활,513,74,14.42495127,493,6.662162162,160,2.162162162,6,8.108108108,1,1.351351351,0,0,6,8.108108108,7,9.459459459
,2023-01-11,PC,키워드 검색,환경 보호 앱,299,55,18.39464883,337,6.127272727,464,8.436363636,5,9.090909091,0,0,0,0,2,3.636363636,2,3.636363636
,2023-01-11,PC,키워드 검색,환경 캠페인,704,86,12.21590909,130,1.511627907,146,1.697674419,6,6.976744186,8,9.302325581,0,0,5,5.813953488,13,15.11627907
,2023-01-11,PC,키워드 검색,재활용 앱,785,69,8.789808917,185,2.68115942,36,0.52173913,4,5.797101449,3,4.347826087,5,7.246376812,8,11.5942029,16,23.1884058
